t,0,1,2,3,4,5,6,7,8,9
1470.2783,-0.14528888,-0.13472642,-0.1650935,-0.11745239,-0.14143798,-0.14484878,-0.14770944,-0.17549092,-0.15403591,-0.111290954
1470.5033,-0.15249556,-0.13703695,-0.1668539,-0.13511151,-0.14803952,-0.15530121,-0.15370584,-0.17659117,-0.17725134,-0.121138245
1470.7283,-0.16157268,-0.132911,-0.16151766,-0.14825957,-0.1505151,-0.15623643,-0.15519118,-0.16927446,-0.18324773,-0.12383387
1470.9532,-0.17422563,-0.13351613,-0.16195777,-0.1599773,-0.15612641,-0.15975726,-0.15986727,-0.16415828,-0.19012433,-0.12850997
1471.1782,-0.18203744,-0.13780713,-0.16712897,-0.16883437,-0.16151766,-0.16861431,-0.16267294,-0.16503848,-0.2024197,-0.13566163
1471.4032,-0.19491045,-0.14501381,-0.17565596,-0.17978193,-0.17009966,-0.17824157,-0.17081483,-0.17576599,-0.21122175,-0.14308837
1471.6282,-0.21171688,-0.15453103,-0.18588835,-0.19436032,-0.1822575,-0.19045441,-0.18588835,-0.18781379,-0.21977624,-0.15365084
1471.8531,-0.22390221,-0.16542357,-0.1998341,-0.20690325,-0.19793616,-0.20946135,-0.20272227,-0.19887137,-0.22786313,-0.16701895
1472.0781,-0.22915593,-0.17191508,-0.20918627,-0.21289964,-0.21072663,-0.2225544,-0.21592535,-0.20530787,-0.23058628,-0.17582099
1472.3031,-0.22951351,-0.18000197,-0.2212891,-0.21149682,-0.22150916,-0.22885336,-0.22786313,-0.21730067,-0.22439733,-0.17917678
1472.5281,-0.23097135,-0.19089451,-0.23831557,-0.20968139,-0.23088884,-0.23391454,-0.2388382,-0.233722,-0.22065645,-0.17978193
1472.753,-0.22197676,-0.19441533,-0.24689758,-0.19892639,-0.22527753,-0.22536005,-0.23592252,-0.24590734,-0.20962638,-0.16943951
1472.978,-0.21746571,-0.19694592,-0.25454435,-0.19700094,-0.22029887,-0.22197676,-0.2328693,-0.26301634,-0.20591302,-0.16492845
1473.2031,-0.2135323,-0.18198243,-0.24092868,-0.19815621,-0.21072663,-0.2152927,-0.22189423,-0.25803766,-0.20726083,-0.1612426
1473.4281,-0.22277445,-0.17086984,-0.23033871,-0.20918627,-0.21336725,-0.21611789,-0.21991378,-0.24376184,-0.21713564,-0.16564362
1473.6531,-0.23185156,-0.17378552,-0.23130144,-0.2182359,-0.22120658,-0.22789064,-0.2247274,-0.23506981,-0.22409475,-0.17180507
1473.878,-0.24260657,-0.1865485,-0.24321172,-0.22522251,-0.23471223,-0.24477957,-0.24081865,-0.24095619,-0.22591017,-0.18346778
1474.103,-0.25861531,-0.20896623,-0.26915026,-0.23680271,-0.26213613,-0.27154332,-0.2689302,-0.26670218,-0.24224898,-0.20467523
1474.328,-0.26617956,-0.23069629,-0.2929158,-0.2457423,-0.2847189,-0.29068777,-0.29407108,-0.29176053,-0.2568824,-0.21807085
1474.553,-0.26175103,-0.23949835,-0.3040834,-0.23955336,-0.28427878,-0.28573662,-0.29904974,-0.3040834,-0.25679988,-0.21243204
1474.778,-0.27184588,-0.24117623,-0.30908957,-0.24560477,-0.27987775,-0.27952018,-0.29360345,-0.31283045,-0.27875,-0.21138678
1475.0029,-0.29189807,-0.22976108,-0.30081013,-0.26560193,-0.2765495,-0.27855745,-0.282986,-0.30889702,-0.30633894,-0.2127071
1475.2279,-0.31093252,-0.22701043,-0.2963266,-0.2846914,-0.2825459,-0.29093534,-0.2868369,-0.30419344,-0.32226515,-0.22236185
1475.4529,-0.31885436,-0.23584,-0.3014703,-0.29442865,-0.29489627,-0.3070816,-0.30122274,-0.30496362,-0.33040705,-0.23490478
1475.6779,-0.32234767,-0.24673253,-0.31112504,-0.29781196,-0.30595383,-0.3164888,-0.3129955,-0.31079498,-0.33313018,-0.24145131
1475.903,-0.32185254,-0.25880784,-0.32322788,-0.29368597,-0.30911708,-0.3147559,-0.31750652,-0.3245757,-0.32817903,-0.24002098
1476.1279,-0.31621373,-0.26147598,-0.32628107,-0.28713945,-0.30427596,-0.30779678,-0.31203276,-0.3331852,-0.32270524,-0.23451969
1476.3529,-0.31415075,-0.2632914,-0.32828906,-0.2873595,-0.3022405,-0.3061739,-0.30941966,-0.338824,-0.32251272,-0.23399706
1476.5779,-0.3049361,-0.25187624,-0.31571862,-0.28031787,-0.2890649,-0.2949513,-0.2988847,-0.3255934,-0.31192273,-0.2247274
1476.8029,-0.30130526,-0.24343176,-0.304386,-0.27731967,-0.27952018,-0.28746954,-0.291623,-0.31208777,-0.3045785,-0.22120658
1477.0278,-0.30226797,-0.23861814,-0.2975644,-0.2787775,-0.2760819,-0.28631425,-0.2882122,-0.30433097,-0.302378,-0.22293949
1477.2528,-0.29935232,-0.22621275,-0.28166568,-0.27605438,-0.26747236,-0.28075796,-0.27880502,-0.2878271,-0.29750937,-0.21906108
1477.4778,-0.30477107,-0.22225182,-0.27286363,-0.27775976,-0.26639962,-0.2813356,-0.27693456,-0.27803484,-0.2994348,-0.22197676
1477.7028,-0.3027356,-0.21677805,-0.26221865,-0.26777494,-0.26147598,-0.27591684,-0.26854512,-0.26510683,-0.2898351,-0.21939115
1477.9277,-0.29767442,-0.21994129,-0.26210862,-0.25696492,-0.2629063,-0.27751222,-0.26670218,-0.26403406,-0.27899757,-0.21936364
1478.1527,-0.2800153,-0.21906108,-0.25668985,-0.23919578,-0.25754255,-0.27104822,-0.26532686,-0.25646982,-0.25996312,-0.21300967
1478.3777,-0.2685176,-0.22093152,-0.2538842,-0.23014617,-0.25547957,-0.26749986,-0.27091068,-0.24766774,-0.24923562,-0.21243204
1478.6027,-0.26125592,-0.22538756,-0.25630477,-0.22453485,-0.25792766,-0.26953536,-0.27905256,-0.24128626,-0.2427166,-0.21562278
1478.8278,-0.25927547,-0.23914076,-0.27176338,-0.22076648,-0.26089832,-0.2657945,-0.28452635,-0.25781763,-0.24301916,-0.21804334
1479.0527,-0.25201377,-0.26051325,-0.29742685,-0.21584283,-0.26392403,-0.26623458,-0.2830685,-0.3023505,-0.24494462,-0.22148165
1479.2777,-0.2350148,-0.25812018,-0.29189807,-0.20013666,-0.25242636,-0.2520688,-0.26656467,-0.31571862,-0.23707779,-0.21474257
1479.5027,-0.22060144,-0.2350423,-0.26175103,-0.18346778,-0.22494745,-0.22175671,-0.23262174,-0.28826723,-0.22541507,-0.19711097
1479.7277,-0.23022869,-0.22607522,-0.2470351,-0.18830891,-0.21807085,-0.21845594,-0.22005132,-0.2667572,-0.2341346,-0.19994412
1479.9526,-0.22357213,-0.22051892,-0.23705028,-0.1826426,-0.2178233,-0.22236185,-0.21922612,-0.24863048,-0.23517984,-0.20357497
1480.1776,-0.19006932,-0.21042407,-0.2208765,-0.15799685,-0.2032724,-0.2041526,-0.2092963,-0.2264053,-0.21534772,-0.18990429
1480.4026,-0.17158501,-0.19991662,-0.2045652,-0.14209813,-0.18033205,-0.17472073,-0.18643847,-0.20915878,-0.20701326,-0.17268527
1480.6276,-0.19452536,-0.19705595,-0.19667086,-0.1633881,-0.17576599,-0.17318039,-0.17070481,-0.20316237,-0.23215413,-0.18038706
1480.8525,-0.21862097,-0.19821122,-0.19265492,-0.18423796,-0.1873737,-0.19122459,-0.1775264,-0.1968359,-0.24180889,-0.19832124
1481.0775,-0.2139999,-0.20995645,-0.19876134,-0.17983693,-0.19997163,-0.20946135,-0.20429014,-0.19403024,-0.23130144,-0.21196443
1481.3025,-0.20948885,-0.23218164,-0.22016133,-0.17571098,-0.21727316,-0.21859348,-0.22692792,-0.21124926,-0.22203177,-0.22175671
1481.5275,-0.19309503,-0.24024102,-0.22833075,-0.15975726,-0.21045157,-0.20550042,-0.21859348,-0.22948602,-0.20013666,-0.2131197
1481.7526,-0.19023436,-0.24348678,-0.23061377,-0.15733668,-0.20544541,-0.19892639,-0.2109467,-0.24249655,-0.19045441,-0.21152432
1481.9775,-0.18363282,-0.2345747,-0.21840093,-0.15508117,-0.19419529,-0.18880403,-0.19568063,-0.2333094,-0.18566829,-0.20731585
1482.2025,-0.18687858,-0.22414976,-0.20349245,-0.16300301,-0.18599837,-0.18660352,-0.18770377,-0.21438499,-0.19259991,-0.20761842
1482.4275,-0.2024472,-0.22357213,-0.197276,-0.17604105,-0.19133462,-0.19876134,-0.19617574,-0.20076932,-0.20563795,-0.21963872
1482.6525,-0.22313203,-0.2350148,-0.2053904,-0.1916647,-0.20860864,-0.21906108,-0.21532021,-0.1985413,-0.22769809,-0.2375729
1482.8774,-0.24428447,-0.25757006,-0.23135644,-0.21091919,-0.22882585,-0.23889321,-0.23639013,-0.22247188,-0.25022584,-0.2546819
1483.1024,-0.26144847,-0.280868,-0.257405,-0.23033871,-0.24926312,-0.2585328,-0.25759757,-0.2590829,-0.27027804,-0.2714883
1483.3274,-0.27242354,-0.29484126,-0.27291864,-0.24318421,-0.26183355,-0.26868266,-0.2714608,-0.27952018,-0.2873045,-0.28150064
1483.5524,-0.2803729,-0.30468854,-0.28840476,-0.25072098,-0.26912275,-0.2731387,-0.27646697,-0.2972618,-0.2993248,-0.28697443
1483.7773,-0.2898351,-0.30721915,-0.29552892,-0.25831273,-0.27434897,-0.2778698,-0.27687955,-0.30974972,-0.31029984,-0.29176053
1484.0023,-0.2949513,-0.3075217,-0.2975644,-0.26216364,-0.27982274,-0.28339857,-0.27897006,-0.31192273,-0.313023,-0.29580396
1484.2273,-0.30389085,-0.31272042,-0.30284563,-0.2709932,-0.2900001,-0.2937685,-0.28964254,-0.31109753,-0.3199546,-0.3049361
1484.4524,-0.3045785,-0.31467336,-0.30504614,-0.2709657,-0.29420862,-0.29660165,-0.2950888,-0.30823687,-0.32047722,-0.30735666
1484.6774,-0.31893688,-0.31940448,-0.31032735,-0.28315103,-0.30177286,-0.30521116,-0.302378,-0.31225282,-0.3293893,-0.31503096
1484.9023,-0.3460582,-0.33139727,-0.32361296,-0.3045235,-0.32138494,-0.3293618,-0.32185254,-0.32570344,-0.34572813,-0.33420292
1485.1273,-0.34028184,-0.33527568,-0.32812402,-0.2946487,-0.33142477,-0.3396767,-0.33395538,-0.32922426,-0.33775127,-0.3379438
1485.3523,-0.3143708,-0.33934662,-0.33524817,-0.27481657,-0.33167234,-0.33313018,-0.33984175,-0.33588082,-0.31654382,-0.32746387
1485.5773,-0.29187056,-0.33390036,-0.33293763,-0.2624937,-0.31574613,-0.3129955,-0.32776642,-0.336651,-0.30166283,-0.30994228
1485.8022,-0.28122556,-0.30928212,-0.3087045,-0.25374666,-0.28744203,-0.28397623,-0.29690424,-0.3203122,-0.29437363,-0.28708443
1486.0272,-0.2825734,-0.2827109,-0.28048292,-0.2539392,-0.2675824,-0.26857263,-0.26909524,-0.29302582,-0.29563895,-0.27264357
1486.2522,-0.28111556,-0.27124074,-0.2671973,-0.24843793,-0.26040322,-0.26725233,-0.26342893,-0.27346876,-0.28719446,-0.2684626
1486.4772,-0.2641441,-0.26656467,-0.2620536,-0.23064128,-0.25591967,-0.2628513,-0.26111838,-0.2632914,-0.27036053,-0.26106337
1486.7021,-0.2311639,-0.25979808,-0.25652483,-0.19804618,-0.24268909,-0.24433948,-0.24934565,-0.26133844,-0.23977341,-0.23969088
1486.9271,-0.18066213,-0.22934848,-0.22403975,-0.14809453,-0.1981012,-0.19562562,-0.20803101,-0.23424461,-0.19199477,-0.19441533
1487.1521,-0.14121793,-0.1968359,-0.192985,-0.10837527,-0.16096753,-0.15761176,-0.17103489,-0.2071508,-0.14759941,-0.15898708
1487.3772,-0.104909465,-0.16514851,-0.16030738,-0.0733321,-0.13318606,-0.12795983,-0.1411079,-0.17653616,-0.11563697,-0.12895007
1487.6022,-0.085379906,-0.14132796,-0.1381372,-0.058423623,-0.10909044,-0.09990329,-0.11679223,-0.14996497,-0.103314094,-0.10578967
1487.8271,-0.067060634,-0.1046344,-0.1007835,-0.044670418,-0.073002025,-0.065465264,-0.07470742,-0.11651717,-0.08224418,-0.08015369
1488.0521,-0.0587537,-0.07080151,-0.06029406,-0.03674857,-0.050996892,-0.05154702,-0.045275558,-0.07575266,-0.063979916,-0.066510506
1488.2771,-0.040489443,-0.04186476,-0.026626209,-0.014248323,-0.031137262,-0.03465808,-0.027451402,-0.0313023,-0.03575834,-0.048796378
1488.5021,-0.013863233,-0.0167239,-0.00044010262,0.014248323,-0.007756809,-0.011057578,-0.0072066803,0.0040709493,-0.009847296,-0.025360914
1488.727,0.0066015394,0.002255526,0.01985963,0.032402556,0.012542925,0.009297168,0.01127763,0.026351145,0.0009902309,-0.005666321
1488.952,0.009022104,0.0045660646,0.022225183,0.030972222,0.017549092,0.0146334125,0.015458604,0.027726466,-0.004786116,0.00044010262
1489.177,-0.00022005131,-0.0034658082,0.011442668,0.01809922,0.013478143,0.009132129,0.009682258,0.012873001,-0.024260657,-0.002255526
1489.402,-0.013313104,-0.00836195,0.0030807185,0.0021455004,0.00836195,0.0015403592,0.003245757,-0.00027506414,-0.043515146,-0.007041642
1489.627,-0.028111555,-0.005116193,0.0036858595,-0.011607707,0.0043460135,-0.005116193,0.00044010262,-0.00088020525,-0.054022595,-0.011717732
1489.8519,-0.045220546,-0.0152935665,-0.0102873985,-0.02393058,-0.013863233,-0.024150632,-0.015128528,-0.0141933095,-0.059853956,-0.027286362
1490.0769,-0.050446764,-0.026241118,-0.025525952,-0.025140863,-0.03190744,-0.04164471,-0.030422093,-0.028496645,-0.05820357,-0.038784042
1490.302,-0.0527573,-0.040764507,-0.04263494,-0.024260657,-0.050446764,-0.055342905,-0.04885139,-0.044945482,-0.062384546,-0.04725602
1490.527,-0.04026939,-0.03575834,-0.03867402,-0.007756809,-0.043405123,-0.042744968,-0.044065274,-0.040104352,-0.05699329,-0.032072477
1490.752,-0.02899176,-0.02976194,-0.035098184,0.009407193,-0.030642144,-0.0295969,-0.03460307,-0.036033403,-0.030697158,-0.016613875
1490.9769,-0.022225183,-0.02783649,-0.037958853,0.015238553,-0.02761644,-0.027396388,-0.03289767,-0.040379416,-0.0188694,-0.012707964
1491.2019,-0.034988157,-0.033777878,-0.05000666,0.0039609238,-0.03735371,-0.033612836,-0.041754737,-0.054792777,-0.025470939,-0.015073515
1491.4269,-0.0506118,-0.044450365,-0.06524521,-0.011497681,-0.049676582,-0.049951646,-0.052592263,-0.071681716,-0.04610075,-0.022500247
1491.6519,-0.057653442,-0.051877096,-0.074597396,-0.022280196,-0.056828253,-0.06106424,-0.061339304,-0.08213415,-0.061944444,-0.024535721
1491.8768,-0.05413262,-0.045055505,-0.07124161,-0.027891504,-0.048961416,-0.055287894,-0.05952388,-0.07668788,-0.07569765,-0.017989194
1492.1018,-0.06276964,-0.04186476,-0.0776231,-0.040929545,-0.047476072,-0.05363751,-0.061394315,-0.08103389,-0.08559996,-0.018704362
1492.3268,-0.055507943,-0.03014703,-0.06942619,-0.04081952,-0.04065448,-0.044670418,-0.051987123,-0.07916346,-0.078448296,-0.013313104
1492.5518,-0.048741367,-0.018649349,-0.056278124,-0.048411287,-0.032512583,-0.039059106,-0.038839057,-0.067555755,-0.10347913,-0.006711565
1492.7767,-0.12174339,-0.015843695,-0.050446764,-0.121248275,-0.037903838,-0.049071442,-0.04186476,-0.06254958,-0.18330275,-0.023380453
1493.0017,-0.21606289,-0.015403592,-0.049291495,-0.21171688,-0.067940846,-0.116737224,-0.0677758,-0.05605807,-0.23746288,-0.08438968
1493.2268,-0.25250888,-0.04918147,-0.07998865,-0.24392688,-0.16432332,-0.23174153,-0.1869886,-0.07058146,-0.24224898,-0.16916445
1493.4518,-0.23487727,-0.12014802,-0.16261792,-0.22035389,-0.24194641,-0.26230118,-0.261531,-0.11745239,-0.21837342,-0.18792382
1493.6768,-0.22797316,-0.20646314,-0.27352378,-0.21281712,-0.25911042,-0.2491806,-0.26909524,-0.23831557,-0.21295466,-0.17516084
1493.9017,-0.21578781,-0.21218447,-0.28917494,-0.19999914,-0.22791815,-0.222967,-0.2354549,-0.30336824,-0.1951305,-0.15001999
1494.1267,-0.20995645,-0.1805521,-0.25366414,-0.18720865,-0.20693076,-0.21488011,-0.21757573,-0.2808955,-0.17543592,-0.14088786
1494.3517,-0.20192459,-0.162948,-0.23220915,-0.17763641,-0.2075359,-0.21757573,-0.22359964,-0.24942817,-0.16817422,-0.14050277
1494.5767,-0.20005415,-0.15585133,-0.22414976,-0.18066213,-0.20896623,-0.21490762,-0.22742303,-0.23102637,-0.18187241,-0.13731202
1494.8016,-0.20605054,-0.14996497,-0.21801583,-0.18935415,-0.20313486,-0.21083666,-0.22010632,-0.22101404,-0.20170453,-0.1359917
1495.0266,-0.22098653,-0.1466642,-0.21537521,-0.20329991,-0.20475775,-0.2169706,-0.21787831,-0.2183184,-0.22412226,-0.14270328
1495.2516,-0.23237419,-0.1483696,-0.21752073,-0.21336725,-0.21344978,-0.22354463,-0.22417727,-0.21994129,-0.2393333,-0.14946985
1495.4766,-0.23171403,-0.15585133,-0.2264053,-0.21466005,-0.22071147,-0.22871584,-0.22954102,-0.22778061,-0.24516466,-0.15271561
1495.7015,-0.22637779,-0.15799685,-0.22967856,-0.21089168,-0.216558,-0.22335207,-0.22318704,-0.23053126,-0.24720015,-0.1474894
1495.9266,-0.23152149,-0.15513617,-0.22811069,-0.21408242,-0.21020402,-0.21820839,-0.21672304,-0.23187907,-0.25297648,-0.14429864
1496.1516,-0.24200143,-0.14990996,-0.2217292,-0.22153665,-0.20951636,-0.22164668,-0.21416494,-0.22522251,-0.26018316,-0.1496349
1496.3766,-0.24499963,-0.14545391,-0.21598037,-0.2217017,-0.21182689,-0.2268454,-0.21694309,-0.21540272,-0.259413,-0.15277062
1496.6016,-0.24084616,-0.14952487,-0.21694309,-0.21653049,-0.21611789,-0.23152149,-0.22456236,-0.21245953,-0.25446182,-0.15458605
1496.8265,-0.23944333,-0.16531354,-0.23152149,-0.21366982,-0.22580016,-0.23859063,-0.23859063,-0.22563511,-0.25138113,-0.15959221
1497.0515,-0.23622508,-0.17406058,-0.24175388,-0.20742586,-0.22783563,-0.23707779,-0.24222147,-0.23936081,-0.2440644,-0.15810686
1497.2765,-0.22761558,-0.17312537,-0.24172637,-0.19292998,-0.22082148,-0.22709295,-0.23427212,-0.24607238,-0.2238472,-0.14996497
1497.5015,-0.20607805,-0.16492845,-0.23322688,-0.16421328,-0.20979142,-0.2144125,-0.22200426,-0.24224898,-0.18291765,-0.13769712
1497.7264,-0.19535056,-0.16382821,-0.22976108,-0.16476342,-0.20706828,-0.21160685,-0.22123408,-0.23795798,-0.20508783,-0.1350565
1497.9514,-0.23614256,-0.17108989,-0.2367202,-0.19744104,-0.21543023,-0.227258,-0.23446468,-0.24260657,-0.24395439,-0.1517804
1498.1764,-0.24808034,-0.19023436,-0.25583714,-0.19469039,-0.24532971,-0.25878033,-0.26791248,-0.2590279,-0.2671148,-0.17769143
1498.4014,-0.2393333,-0.20709579,-0.27319372,-0.18638346,-0.24480708,-0.24904308,-0.2671973,-0.27679706,-0.30647647,-0.167239
1498.6263,-0.22310452,-0.21287213,-0.28155565,-0.16261792,-0.23914076,-0.24978575,-0.26026568,-0.29605153,-0.3143433,-0.16437833
1498.8514,-0.21317472,-0.20481277,-0.2714333,-0.14638914,-0.22571763,-0.22712046,-0.24758524,-0.2865068,-0.28716695,-0.15134029
1499.0764,-0.22236185,-0.19628577,-0.2607058,-0.15222049,-0.22073898,-0.2242598,-0.23663768,-0.2735788,-0.27209345,-0.15519118
1499.3014,-0.22502998,-0.20374002,-0.2654369,-0.15948218,-0.23661017,-0.24378935,-0.25292146,-0.27049807,-0.2885973,-0.16597371
1499.5264,-0.23424461,-0.21796082,-0.2782549,-0.17637113,-0.23850812,-0.24285413,-0.25652483,-0.27943766,-0.31970704,-0.16476342
1499.7513,-0.26004565,-0.21009399,-0.26959038,-0.20698577,-0.22340709,-0.22549759,-0.22846827,-0.28265592,-0.3340654,-0.15948218
1499.9763,-0.29918727,-0.1938102,-0.24692507,-0.2380405,-0.2195562,-0.24081865,-0.21287213,-0.26304385,-0.33522066,-0.17075981
1500.2013,-0.32366797,-0.19777112,-0.24417444,-0.2577076,-0.24799784,-0.28529653,-0.2628788,-0.23922329,-0.34325254,-0.20118192
1500.4263,-0.32905924,-0.22381969,-0.2825459,-0.27162585,-0.27597186,-0.30724666,-0.31076747,-0.25646982,-0.35576797,-0.22417727
1500.6512,-0.33505562,-0.24282663,-0.308677,-0.28788212,-0.29123792,-0.31442583,-0.31739652,-0.312968,-0.37172168,-0.24200143
1500.8762,-0.3443803,-0.24667752,-0.30862197,-0.30048007,-0.302378,-0.31874433,-0.3109875,-0.32927927,-0.37813067,-0.2565523
1501.1012,-0.3551078,-0.25578216,-0.31247285,-0.3113451,-0.31536102,-0.33004946,-0.31753403,-0.32650113,-0.38665766,-0.2714608
1501.3262,-0.37064892,-0.27478907,-0.32707876,-0.32614356,-0.33258006,-0.34663582,-0.33593583,-0.3289217,-0.40164867,-0.28851476
1501.5511,-0.3770304,-0.29302582,-0.34319752,-0.33219495,-0.34545305,-0.35887617,-0.3504042,-0.3392091,-0.40406922,-0.3010577
1501.7762,-0.3773605,-0.31115255,-0.3615168,-0.33373532,-0.3589862,-0.37100652,-0.36635792,-0.35857362,-0.40280393,-0.31189522
1502.0012,-0.38481474,-0.33359778,-0.3830268,-0.3422348,-0.3752425,-0.3846222,-0.3864651,-0.38231164,-0.41116586,-0.32526335
1502.2262,-0.3825042,-0.3490564,-0.39812782,-0.3409145,-0.38096383,-0.38652012,-0.3941394,-0.39958566,-0.40635225,-0.3293618
1502.4512,-0.38143143,-0.35780343,-0.40574712,-0.34237233,-0.38275176,-0.38641012,-0.39548722,-0.40932295,-0.40610468,-0.33296514
1502.6761,-0.37251937,-0.35659316,-0.40285894,-0.33629343,-0.37430727,-0.37664533,-0.38704276,-0.41113836,-0.39870548,-0.32798648
1502.9011,-0.37923092,-0.36206692,-0.4065173,-0.3464158,-0.37760806,-0.3803587,-0.38995844,-0.41738233,-0.40811267,-0.33516565
1503.1261,-0.37298697,-0.34839624,-0.38795045,-0.34388518,-0.36181936,-0.366688,-0.37328956,-0.40013582,-0.40714994,-0.3275464
1503.3511,-0.37727797,-0.34162965,-0.37645277,-0.34930396,-0.35513532,-0.36253452,-0.36470753,-0.38825303,-0.4112484,-0.32839906
1503.576,-0.3792034,-0.32958186,-0.35824353,-0.35117438,-0.34710345,-0.35780343,-0.3534299,-0.3675957,-0.411661,-0.32908675
1503.801,-0.38561243,-0.3241906,-0.34666333,-0.35736334,-0.3490564,-0.36272708,-0.3534024,-0.3512569,-0.41743734,-0.33546823
1504.026,-0.3842646,-0.3203122,-0.3366785,-0.355878,-0.34883633,-0.36322218,-0.35197207,-0.33637592,-0.41823503,-0.33640343
1504.251,-0.38390702,-0.32908675,-0.3418222,-0.3550803,-0.35486025,-0.36817336,-0.35783094,-0.33868647,-0.4167497,-0.34171218
1504.4761,-0.37430727,-0.3336803,-0.34410524,-0.34385768,-0.3541726,-0.36638543,-0.358051,-0.34066695,-0.40195122,-0.34272993
1504.701,-0.3658353,-0.34575564,-0.35574046,-0.3345605,-0.36250702,-0.37128156,-0.3663029,-0.35227466,-0.38566744,-0.35029417
1504.926,-0.349524,-0.3550253,-0.36429495,-0.32083482,-0.36550522,-0.36817336,-0.36943865,-0.3593438,-0.368806,-0.35109186
1505.151,-0.3318374,-0.36143428,-0.36910856,-0.30686155,-0.35887617,-0.35532784,-0.36473504,-0.36525768,-0.3546402,-0.34319752
1505.376,-0.3181667,-0.35626307,-0.36143428,-0.29616156,-0.3399793,-0.33381784,-0.34638828,-0.36300215,-0.3442703,-0.32812402
1505.601,-0.31742403,-0.34490293,-0.34550807,-0.29613405,-0.32270524,-0.31802917,-0.3277389,-0.35246718,-0.3431425,-0.31981707
1505.8259,-0.3131605,-0.32900423,-0.32394305,-0.2919531,-0.3057613,-0.30479857,-0.3091446,-0.33244252,-0.33544073,-0.31277543
1506.0509,-0.29635412,-0.30771425,-0.29528135,-0.27616438,-0.28491142,-0.28713945,-0.2859842,-0.30133277,-0.3164613,-0.30012247
1506.2759,-0.2808955,-0.29561144,-0.27630192,-0.2612009,-0.27261606,-0.27503663,-0.27159834,-0.28048292,-0.2972893,-0.29187056
1506.5009,-0.26937032,-0.29253072,-0.26827005,-0.24945568,-0.2671973,-0.26747236,-0.2663446,-0.27168086,-0.28166568,-0.28757957
1506.7258,-0.26345643,-0.29613405,-0.26876518,-0.24340425,-0.2668397,-0.2650243,-0.26722482,-0.27220348,-0.2732487,-0.28793713
1506.9508,-0.25061095,-0.29123792,-0.26081583,-0.23135644,-0.25668985,-0.25366414,-0.25743252,-0.2641716,-0.2602932,-0.280868
1507.1758,-0.24134128,-0.2877996,-0.25586465,-0.22310452,-0.24885052,-0.24469706,-0.24951068,-0.259358,-0.2512436,-0.27536672
1507.4009,-0.23025618,-0.27852994,-0.24552225,-0.21245953,-0.2367202,-0.2324842,-0.23702277,-0.25019833,-0.23982842,-0.26615205
1507.6259,-0.23394205,-0.2779248,-0.2444495,-0.21595286,-0.23738036,-0.23394205,-0.23683022,-0.24956569,-0.2427166,-0.2692878
1507.8508,-0.22739552,-0.27176338,-0.23699526,-0.20877369,-0.23099886,-0.22723049,-0.22970606,-0.24329422,-0.23451969,-0.2646392
1508.0758,-0.23042123,-0.2744865,-0.23947084,-0.21067162,-0.23449218,-0.23050375,-0.23300683,-0.24654,-0.23622508,-0.26782995
1508.3008,-0.23484977,-0.2804279,-0.24563228,-0.21380736,-0.24109372,-0.23639013,-0.23875567,-0.2520688,-0.23971839,-0.27283612
1508.5258,-0.2440094,-0.28870732,-0.25454435,-0.22054642,-0.24929063,-0.24499963,-0.24761274,-0.2615035,-0.24967572,-0.27946517
1508.7507,-0.25237134,-0.2911279,-0.25825772,-0.22690041,-0.25360915,-0.25083098,-0.2522338,-0.26527184,-0.26260373,-0.283041
1508.9757,-0.26054075,-0.29492378,-0.26186106,-0.2354274,-0.2590829,-0.25779012,-0.25726748,-0.267995,-0.27965772,-0.28956002
1509.2007,-0.27908006,-0.3105199,-0.28067544,-0.25679988,-0.2782824,-0.27808985,-0.27751222,-0.28535154,-0.30675152,-0.3061739
1509.4257,-0.28114307,-0.31140012,-0.28488392,-0.2628238,-0.28196824,-0.2816932,-0.28191325,-0.2878271,-0.31126258,-0.30743918
1509.6506,-0.28763458,-0.3160212,-0.29277828,-0.26948035,-0.28755206,-0.28672686,-0.28796464,-0.29525384,-0.31120756,-0.3108775
1509.8756,-0.30259806,-0.32039472,-0.30006748,-0.28122556,-0.29558393,-0.29558393,-0.29585898,-0.30204794,-0.31747904,-0.31805667
1510.1006,-0.317369,-0.3276014,-0.31040987,-0.29099035,-0.30633894,-0.30779678,-0.30776927,-0.31272042,-0.32177004,-0.32617107
1510.3257,-0.32584098,-0.33610088,-0.32265022,-0.2945937,-0.319432,-0.32182506,-0.32284278,-0.32399806,-0.31802917,-0.33373532
1510.5507,-0.32443815,-0.35114688,-0.3412996,-0.28887236,-0.33296514,-0.33357027,-0.3401443,-0.34333506,-0.30446848,-0.3388515
1510.7756,-0.2984171,-0.35059676,-0.3442978,-0.2633189,-0.32663867,-0.32281527,-0.33643094,-0.3499091,-0.27676955,-0.32449317
1511.0006,-0.27985024,-0.34814867,-0.34575564,-0.24953818,-0.31882685,-0.31018984,-0.32966438,-0.35618055,-0.2685176,-0.3118402
1511.2256,-0.27415642,-0.34363762,-0.34509546,-0.24532971,-0.3118677,-0.30083764,-0.32146746,-0.3601415,-0.26961786,-0.30268058
1511.4506,-0.28155565,-0.3401718,-0.34465536,-0.25154614,-0.3122253,-0.30218548,-0.31890938,-0.36165434,-0.2817482,-0.3019104
